,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_first_scale,param_frequency,param_model,param_model__l2_regularization,param_model__learning_rate,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,param_reshape,param_second_scale,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,nrmse
1,1445.9522247314453,0.0,35.53900146484375,0.0,mad_scaling_clipping_trial_time,real_cepstrum,HistGradientBoostingRegressor,0.0,0.1,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.0032386976363993902,0.0032386976363993902,0.0,2,0.9983793379089937
0,3882.753331184387,0.0,24.77027440071106,0.0,passthrough,complex_cepstrum,HistGradientBoostingRegressor,0.001,0.05,0.1,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function complex_cepstrum at 0x7f96933c77e0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.03311700012962182,0.03311700012962182,0.0,2,0.9833020898332202
1,3816.256229877472,0.0,32.89616084098816,0.0,mad_scaling_clipping_trial_time,power_phase,HistGradientBoostingRegressor,0.0,0.05,0.1,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function power_phase at 0x7f96933c7ba0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.08835335146136702,0.08835335146136702,0.0,1,0.9548018896811176
0,2687.700340270996,0.0,19.015831232070923,0.0,passthrough,enveloppe,HistGradientBoostingRegressor,0.001,0.1,0.2,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function enveloppe at 0x7f96933c7740>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.084648523757474,0.084648523757474,0.0,1,0.956740025420974
1,1068.314178943634,0.0,22.964529275894165,0.0,mad_scaling_clipping_trial_time,real_cepstrum,HistGradientBoostingRegressor,0.0,0.1,0.2,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.001157876881272446,0.001157876881272446,0.0,2,0.9994208938774132
0,3571.905723810196,0.0,29.26525330543518,0.0,mad_scaling_clipping_channel_trial,power_phase,HistGradientBoostingRegressor,0.001,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': FunctionTransformer(func=<function power_phase at 0x7f96933c7ba0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.07206213768641068,0.07206213768641068,0.0,2,0.9632953141760783
1,8028.851774692535,0.0,46.07967162132263,0.0,mad_scaling_clipping_trial_time,enveloppe,HistGradientBoostingRegressor,0.0,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function enveloppe at 0x7f96933c7740>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.08614148298288415,0.08614148298288415,0.0,1,0.9559594745684128
0,3322.3474609851837,0.0,15.955466270446777,0.0,passthrough,enveloppe,HistGradientBoostingRegressor,0.0,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function enveloppe at 0x7f96933c7740>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.09424247846451428,0.09424247846451428,0.0,1,0.9517129407208277
1,1706.6233961582184,0.0,21.018829822540283,0.0,mad_scaling_clipping_trial_time,power_phase,HistGradientBoostingRegressor,0.001,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function power_phase at 0x7f96933c7ba0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.08721427636046053,0.08721427636046053,0.0,2,0.9553982016099567
0,1730.368450641632,0.0,8.580575942993164,0.0,passthrough,real_cepstrum,HistGradientBoostingRegressor,0.001,0.05,0.05,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.013292454704068368,0.013292454704068368,0.0,2,0.9933315384582992
1,1890.553766965866,0.0,17.52195119857788,0.0,mad_scaling_clipping_trial_time,passthrough,HistGradientBoostingRegressor,0.0,0.05,0.05,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.08880063285652662,0.08880063285652662,0.0,1,0.9545676336140219
0,3831.6618225574493,0.0,22.36563014984131,0.0,passthrough,power_phase,HistGradientBoostingRegressor,0.0,0.05,0.1,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase at 0x7f96933c7ba0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.0871964459309208,0.0871964459309208,0.0,1,0.9554075329769381
1,3292.908188343048,0.0,72.20664072036743,0.0,mad_scaling_clipping_channel_trial,complex_cepstrum,HistGradientBoostingRegressor,0.001,0.05,0.1,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': FunctionTransformer(func=<function complex_cepstrum at 0x7f96933c77e0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.03346314148649876,0.03346314148649876,0.0,2,0.9831260644055274
0,1464.3850572109222,0.0,18.043973922729492,0.0,passthrough,complex_cepstrum,HistGradientBoostingRegressor,0.0,0.1,0.05,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function complex_cepstrum at 0x7f96933c77e0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.030767912263077513,0.030767912263077513,0.0,2,0.9844958546062662
1,1910.554885149002,0.0,23.55044460296631,0.0,mad_scaling_clipping_trial_time,passthrough,HistGradientBoostingRegressor,0.001,0.1,0.05,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.08238955949452031,0.08238955949452031,0.0,1,0.9579198507732678
0,1497.1651837825775,0.0,6.847655296325684,0.0,passthrough,real_cepstrum,HistGradientBoostingRegressor,0.001,0.05,0.05,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.012303863792448189,0.012303863792448189,0.0,2,0.9938290276539279
1,1658.141669511795,0.0,15.599490880966187,0.0,mad_scaling_clipping_trial_time,passthrough,HistGradientBoostingRegressor,0.0,0.05,0.05,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.08855081487434036,0.08855081487434036,0.0,1,0.9546984786442574
0,3450.0406622886658,0.0,25.680983304977417,0.0,mad_scaling_clipping_channel_trial,passthrough,HistGradientBoostingRegressor,0.0,0.1,0.1,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.06781585329461581,0.06781585329461581,0.0,1,0.9654968393036738
1,2156.1363096237183,0.0,36.23881506919861,0.0,mad_scaling_clipping_trial_time,real_cepstrum,HistGradientBoostingRegressor,0.001,0.1,0.1,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",-0.003770530659531257,-0.003770530659531257,0.0,2,1.0018834915595383
0,583.3789937496185,0.0,21.589695692062378,0.0,mad_scaling_clipping_channel_trial,real_cepstrum,HistGradientBoostingRegressor,0.0,0.1,0.2,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.009019752856759822,0.009019752856759822,0.0,2,0.9954799079555751
1,3089.297602891922,0.0,28.56427550315857,0.0,mad_scaling_clipping_trial_time,enveloppe,HistGradientBoostingRegressor,0.001,0.1,0.2,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function enveloppe at 0x7f96933c7740>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.0789742743871843,0.0789742743871843,0.0,1,0.9597008521475927
0,1189.6229820251465,0.0,2.4129106998443604,0.0,passthrough,passthrough,HistGradientBoostingRegressor,0.0,0.1,0.05,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': 'passthrough', 'frequency': 'passthrough', 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.09123942168106558,0.09123942168106558,0.0,1,0.9532893465883978
1,542.0425343513489,0.0,18.610050439834595,0.0,mad_scaling_clipping_channel_trial,real_cepstrum,HistGradientBoostingRegressor,0.001,0.1,0.05,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.009948482264978353,0.009948482264978353,0.0,2,0.9950133254057564
0,1133.6786222457886,0.0,22.030844688415527,0.0,mad_scaling_clipping_channel_trial,real_cepstrum,HistGradientBoostingRegressor,0.0,0.1,0.1,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.00570251376600972,0.00570251376600972,0.0,2,0.9971446666527332
1,2986.057860136032,0.0,39.46097731590271,0.0,mad_scaling_clipping_trial_time,enveloppe,HistGradientBoostingRegressor,0.001,0.1,0.1,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function enveloppe at 0x7f96933c7740>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.0768415618729511,0.0768415618729511,0.0,1,0.9608113436710918
0,3751.3915932178497,0.0,36.594146490097046,0.0,mad_scaling_clipping_channel_trial,real_cepstrum,HistGradientBoostingRegressor,0.0,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': FunctionTransformer(func=<function real_cepstrum at 0x7f96933c7880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.005798348656358754,0.005798348656358754,0.0,2,0.9970966108375062
1,8154.0458788871765,0.0,46.162848472595215,0.0,mad_scaling_clipping_trial_time,enveloppe,HistGradientBoostingRegressor,0.001,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function enveloppe at 0x7f96933c7740>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.08991053400136784,0.08991053400136784,0.0,1,0.9539860931893254
0,1210.190306186676,0.0,7.262355327606201,0.0,passthrough,power_phase,HistGradientBoostingRegressor,0.001,0.1,0.1,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase at 0x7f96933c7ba0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.0670142459542944,0.0670142459542944,0.0,1,0.9659118769565398
1,3376.1750144958496,0.0,27.31973624229431,0.0,mad_scaling_clipping_channel_trial,enveloppe,HistGradientBoostingRegressor,0.0,0.1,0.1,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7f9693434040>), 'frequency': FunctionTransformer(func=<function enveloppe at 0x7f96933c7740>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.052491752655785984,0.052491752655785984,0.0,2,0.9734003530635347
0,2224.821073293686,0.0,20.106065034866333,0.0,passthrough,complex_cepstrum,HistGradientBoostingRegressor,0.001,0.05,0.05,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function complex_cepstrum at 0x7f96933c77e0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.03558840987999079,0.03558840987999079,0.0,2,0.982044596808113
1,2252.234936237335,0.0,30.908918857574463,0.0,mad_scaling_clipping_trial_time,power_phase,HistGradientBoostingRegressor,0.0,0.05,0.05,31,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),passthrough,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function power_phase at 0x7f96933c7ba0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': 'passthrough'}",0.08906847190562239,0.08906847190562239,0.0,1,0.9544273299179868
0,3437.3462958335876,0.0,20.64151096343994,0.0,passthrough,complex_cepstrum,HistGradientBoostingRegressor,0.001,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function complex_cepstrum at 0x7f96933c77e0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.034524410853937204,0.034524410853937204,0.0,2,0.9825861739033696
1,3502.563439130783,0.0,31.211122035980225,0.0,mad_scaling_clipping_trial_time,power_phase,HistGradientBoostingRegressor,0.0,0.05,0.2,63,20,FunctionTransformer(func=<function reshape at 0x7f96934342c0>),RobustScaler(copy=False),"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7f96934340e0>), 'frequency': FunctionTransformer(func=<function power_phase at 0x7f96933c7ba0>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7f96934342c0>), 'second_scale': RobustScaler(copy=False)}",0.08687861346342252,0.08687861346342252,0.0,1,0.9555738519531484
