,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_first_scale,param_frequency,param_model,param_model__alpha,param_reshape,param_second_scale,param_model__l2_regularization,param_model__learning_rate,param_model__max_features,param_model__max_leaf_nodes,param_model__min_samples_leaf,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,nrmse
0,758.1019616127014,0.0,33.718629360198975,0.0,mad_scaling_clipping_trial_time,power_phase_circular,Ridge,123284.67394420685,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 123284.67394420685, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.06224742284440654,0.06224742284440654,0.0,2,0.9683762580503477
1,3892.4909541606903,0.0,37.72254490852356,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.0,0.05,0.1,63.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.0913658053099562,0.0913658053099562,0.0,1,0.9532230561049412
0,2107.597204208374,0.0,11.010435104370117,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.05,0.1,63.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.08475811784526777,0.08475811784526777,0.0,1,0.9566827489584686
1,1529.7460443973541,0.0,25.601962566375732,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.1,0.1,63.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.0661853354826144,0.0661853354826144,0.0,2,0.9663408635245565
0,1082.131058216095,0.0,22.90098237991333,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,Ridge,2.848035868435805e-07,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 2.848035868435805e-07, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",-0.3880076078642769,-0.3880076078642769,0.0,2,1.178137346774253
1,1570.9764485359192,0.0,24.253400325775146,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.1,0.05,63.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.07048464061452175,0.07048464061452175,0.0,1,0.9641137689015121
0,2630.1165375709534,0.0,9.995272636413574,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.05,0.05,63.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.08721787600442166,0.08721787600442166,0.0,1,0.9553963177632507
1,1841.291731595993,0.0,30.393009424209595,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.1,0.05,63.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.07910992897780311,0.07910992897780311,0.0,2,0.9596301740890586
0,780.8879601955414,0.0,31.042304039001465,0.0,mad_scaling_clipping_trial_time,power_phase_circular,Ridge,0.18738174228603868,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 0.18738174228603868, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",-0.5821006899430232,-0.5821006899430232,0.0,2,1.2578158410288143
1,1761.909997701645,0.0,31.883296966552734,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.1,0.2,63.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.0695805445634694,0.0695805445634694,0.0,1,0.9645825290956345
0,1058.3547177314758,0.0,55.28029108047485,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,Ridge,123284.67394420685,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 123284.67394420685, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.05787261124684173,0.05787261124684173,0.0,2,0.9706324684210591
1,5034.252898931503,0.0,67.09302544593811,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.05,0.1,63.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.07587848086599358,0.07587848086599358,0.0,1,0.9613123941435513
0,694.6458384990692,0.0,30.878655433654785,0.0,mad_scaling_clipping_trial_time,power_phase_circular,Ridge,4328.7612810830615,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 4328.7612810830615, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",-0.1653614021714831,-0.1653614021714831,0.0,2,1.079519060587391
1,2446.852503299713,0.0,33.86793327331543,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.0,0.05,0.1,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.0935351203616841,0.0935351203616841,0.0,1,0.9520844918589505
0,2004.6593639850616,0.0,13.72650671005249,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.05,0.2,31.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.09120498112357656,0.09120498112357656,0.0,1,0.9533074104801784
1,1886.1568548679352,0.0,32.70060396194458,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.1,0.2,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.07799849573888673,0.07799849573888673,0.0,2,0.9602090940316662
0,2078.962311029434,0.0,10.57988452911377,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.0,0.05,0.05,31.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.09021205010358191,0.09021205010358191,0.0,1,0.9538280504873078
1,1821.1056470870972,0.0,37.49476170539856,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.0,0.1,0.05,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.08358222353002498,0.08358222353002498,0.0,2,0.9572971202662082
0,1012.0117363929749,0.0,7.60810399055481,0.0,passthrough,power_phase_circular,Ridge,0.0002310129700083158,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 0.0002310129700083158, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",-16.211847245376116,-16.211847245376116,0.0,2,4.148716337058502
1,1168.0059616565704,0.0,8.864845991134644,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.1,0.1,63.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.07360526798046829,0.07360526798046829,0.0,1,0.9624940166149251
0,1598.2238101959229,0.0,9.660949468612671,0.0,passthrough,power_phase_circular,Ridge,0.18738174228603868,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 0.18738174228603868, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",-16.211847245376116,-16.211847245376116,0.0,2,4.148716337058502
1,2457.9554047584534,0.0,11.71050763130188,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.1,0.2,63.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 63, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.06268539714035759,0.06268539714035759,0.0,1,0.968150093146534
0,1707.4535117149353,0.0,159.34502720832825,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,Ridge,3511191.7342151417,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 3511191.7342151417, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.030003633670519392,0.030003633670519392,0.0,2,0.9848839354611693
1,8792.52638912201,0.0,170.50880813598633,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.001,0.05,0.2,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.08172446815800471,0.08172446815800471,0.0,1,0.9582669418497098
0,7722.294167280197,0.0,74.77903056144714,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.0,0.1,0.2,31.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.0825967601799722,0.0825967601799722,0.0,2,0.9578116932988592
1,10252.412461042404,0.0,192.27244663238525,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.05,0.2,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.0923644269538566,0.0923644269538566,0.0,1,0.9526990989006673
0,2071.8864619731903,0.0,11.703283548355103,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.05,0.1,31.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.08962547530713683,0.08962547530713683,0.0,1,0.9541354855013323
1,1848.067223072052,0.0,28.39727807044983,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.1,0.1,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.08330266112972451,0.08330266112972451,0.0,2,0.9574431256582688
0,990.0333783626556,0.0,23.302311182022095,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,Ridge,8.111308307896873e-06,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 8.111308307896873e-06, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",-0.5698768348976928,-0.5698768348976928,0.0,2,1.2529472594238327
1,1636.765953540802,0.0,24.952507495880127,0.0,mad_scaling_clipping_channel_trial,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.0,0.1,0.1,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_channel_trial at 0x7fb1ce0fbd80>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_features': 0.1, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.0726568301390399,0.0726568301390399,0.0,1,0.9629865886194678
0,297.41043305397034,0.0,29.480038166046143,0.0,mad_scaling_clipping_trial_time,power_phase_circular,Ridge,3511191.7342151417,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,,,,,,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 3511191.7342151417, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.013755777568908112,0.013755777568908112,0.0,2,0.9930982944457672
1,2149.9284183979034,0.0,32.47791385650635,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),passthrough,0.0,0.05,0.2,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_features': 0.2, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': 'passthrough'}",0.09225021468328642,0.09225021468328642,0.0,1,0.9527590384334926
0,3180.544087409973,0.0,14.903680562973022,0.0,passthrough,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.05,0.05,31.0,20.0,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.05, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.09021224847289044,0.09021224847289044,0.0,1,0.9538279465014168
1,2893.3744089603424,0.0,38.21665024757385,0.0,mad_scaling_clipping_trial_time,power_phase_circular,HistGradientBoostingRegressor,,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),0.001,0.1,0.05,31.0,20.0,"{'first_scale': FunctionTransformer(func=<function mad_scaling_clipping_trial_time at 0x7fb1ce0fbe20>), 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': HistGradientBoostingRegressor(early_stopping=True, max_iter=300,
                              n_iter_no_change=15, random_state=42,
                              scoring=None), 'model__l2_regularization': 0.001, 'model__learning_rate': 0.1, 'model__max_features': 0.05, 'model__max_leaf_nodes': 31, 'model__min_samples_leaf': 20, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",0.08347253005990796,0.08347253005990796,0.0,2,0.9573544118768619
0,1210.3840277194977,0.0,13.825802564620972,0.0,passthrough,power_phase_circular,Ridge,0.006579332246575682,FunctionTransformer(func=<function reshape at 0x7fb1ce140040>),RobustScaler(copy=False),,,,,,"{'first_scale': 'passthrough', 'frequency': FunctionTransformer(func=<function power_phase_circular at 0x7fb1ce0fb880>), 'model': Ridge(solver='lsqr'), 'model__alpha': 0.006579332246575682, 'reshape': FunctionTransformer(func=<function reshape at 0x7fb1ce140040>), 'second_scale': RobustScaler(copy=False)}",-20.340529895023245,-20.340529895023245,0.0,2,4.619581138482498
